123,题目123,2.0156266162,1.1529265311,选项1|选项2|选项3|选项4,0|0|0|1,2,1
124,题目124,1.8502488428,0.4448992043,选项1|选项2|选项3|选项4,0|0|0|1,2,1
125,题目125,2.1647136782,-0.2225487725,选项1|选项2|选项3|选项4,0|0|1|0,2,1
126,题目126,2.279670554,0.4061454898,选项1|选项2|选项3|选项4,0|0|1|0,2,1
127,题目127,1.9214366682,-0.4591072728,选项1|选项2|选项3|选项4,0|0|1|0,2,1
128,题目128,2.2919411683,-1.3660151287,选项1|选项2|选项3|选项4,0|0|1|0,2,1
129,题目129,1.6598888431,-1.4472875494,选项1|选项2|选项3|选项4,0|1|0|0,2,1
130,题目130,1.8562838721,-0.6786071385,选项1|选项2|选项3|选项4,0|0|0|1,2,1
131,题目131,1.7676985238,-0.0162028936,选项1|选项2|选项3|选项4,0|1|0|0,2,1
132,题目132,1.9953251855,-0.7709599031,选项1|选项2|选项3|选项4,0|0|0|1,2,1
133,题目133,2.1926968505,0.5272299838,选项1|选项2|选项3|选项4,1|0|0|0,2,1
134,题目134,1.7674102089,0.9268833679,选项1|选项2|选项3|选项4,0|0|1|0,2,1
135,题目135,2.1786284598,-0.4291138995,选项1|选项2|选项3|选项4,1|0|0|0,2,1
136,题目136,1.6595175783,-0.5316051936,选项1|选项2|选项3|选项4,1|0|0|0,2,1
137,题目137,1.7138067388,0.0594754854,选项1|选项2|选项3|选项4,0|1|0|0,2,1
138,题目138,1.8110800732,1.5446001802,选项1|选项2|选项3|选项4,0|1|0|0,2,1
139,题目139,1.839071198,1.6225100145,选项1|选项2|选项3|选项4,0|0|0|1,2,1
140,题目140,2.1573638235,0.4873032356,选项1|选项2|选项3|选项4,0|0|0|1,2,1
141,题目141,1.9918514926,-0.8050697453,选项1|选项2|选项3|选项4,1|0|0|0,2,1
142,题目142,2.1099664575,-1.0520698117,选项1|选项2|选项3|选项4,0|0|1|0,2,1
143,题目143,1.8507787856,0.1226435453,选项1|选项2|选项3|选项4,0|0|0|1,2,1
144,题目144,1.8763422918,0.6271403274,选项1|选项2|选项3|选项4,0|0|0|1,2,1
145,题目145,2.0819703709,-0.0507419308,选项1|选项2|选项3|选项4,1|0|0|0,2,1
146,题目146,1.8386960855,-2.0654520735,选项1|选项2|选项3|选项4,0|0|1|0,2,1
147,题目147,1.8347059059,-1.9349097449,选项1|选项2|选项3|选项4,1|0|0|0,2,1
148,题目148,1.7824210053,1.210154742,选项1|选项2|选项3|选项4,1|0|0|0,2,1
149,题目149,1.7184507617,0.2113005533,选项1|选项2|选项3|选项4,1|0|0|0,2,1
150,题目150,2.0239227592,0.762276203,选项1|选项2|选项3|选项4,0|0|1|0,2,1
151,题目151,2.0399841209,-1.6020424073,选项1|选项2|选项3|选项4,0|1|0|0,2,1
152,题目152,1.8017099598,0.6183102147,选项1|选项2|选项3|选项4,1|0|0|0,2,1
153,题目153,1.8760440718,0.1517915262,选项1|选项2|选项3|选项4,0|0|1|0,2,1
154,题目154,2.1734889823,0.131417428,选项1|选项2|选项3|选项4,1|0|0|0,2,1
155,题目155,2.278052021,0.0647977679,选项1|选项2|选项3|选项4,0|0|1|0,2,1
156,题目156,1.737121807,-0.2890249866,选项1|选项2|选项3|选项4,0|0|0|1,2,1
157,题目157,2.1920174077,-1.0346571188,选项1|选项2|选项3|选项4,0|1|0|0,2,1
158,题目158,2.1498981583,1.5056756731,选项1|选项2|选项3|选项4,0|0|1|0,2,1
159,题目159,2.0484469214,0.144247817,选项1|选项2|选项3|选项4,1|0|0|0,2,1
160,题目160,1.8647949149,1.3126319258,选项1|选项2|选项3|选项4,1|0|0|0,2,1
161,题目161,1.690974338,0.60431028,选项1|选项2|选项3|选项4,1|0|0|0,2,1
162,题目162,2.3052776869,-0.957853837,选项1|选项2|选项3|选项4,0|0|0|1,2,1
163,题目163,2.1704794177,-0.3715712496,选项1|选项2|选项3|选项4,0|1|0|0,2,1
164,题目164,1.9354931383,-0.8067831652,选项1|选项2|选项3|选项4,0|0|1|0,2,1
165,题目165,1.6856281695,0.392086848,选项1|选项2|选项3|选项4,0|1|0|0,2,1
166,题目166,2.3108370013,-0.1560619446,选项1|选项2|选项3|选项4,0|1|0|0,2,1
167,题目167,2.3063753709,-0.1663997185,选项1|选项2|选项3|选项4,0|1|0|0,2,1
168,题目168,1.8454630114,1.0181273141,选项1|选项2|选项3|选项4,1|0|0|0,2,1
169,题目169,1.94000663,0.0306776861,选项1|选项2|选项3|选项4,0|1|0|0,2,1
170,题目170,1.7995580128,1.2797956141,选项1|选项2|选项3|选项4,1|0|0|0,2,1
171,题目171,2.2650224751,0.0811069147,选项1|选项2|选项3|选项4,0|0|1|0,2,1
172,题目172,1.9869251156,0.9007092561,选项1|选项2|选项3|选项4,0|0|0|1,2,1
173,题目173,2.131183838,-0.1306623816,选项1|选项2|选项3|选项4,0|1|0|0,2,1
174,题目174,1.9490588028,0.7380985622,选项1|选项2|选项3|选项4,0|0|1|0,2,1
175,题目175,2.0892235915,-0.4405121707,选项1|选项2|选项3|选项4,0|0|1|0,2,1
176,题目176,1.7634316485,0.6752029067,选项1|选项2|选项3|选项4,1|0|0|0,2,1
177,题目177,1.9072679749,1.1845324384,选项1|选项2|选项3|选项4,1|0|0|0,2,1
178,题目178,1.7848500576,1.147601908,选项1|选项2|选项3|选项4,0|0|1|0,2,1
179,题目179,1.6234953714,-0.4247997494,选项1|选项2|选项3|选项4,0|0|1|0,2,1
180,题目180,2.1463504292,0.8829928043,选项1|选项2|选项3|选项4,0|0|1|0,2,1
181,题目181,2.0060871745,0.595931089,选项1|选项2|选项3|选项4,0|0|1|0,2,1
182,题目182,2.1129709151,1.3909035661,选项1|选项2|选项3|选项4,0|1|0|0,2,1
183,题目183,1.9135768771,1.0629830295,选项1|选项2|选项3|选项4,0|0|1|0,2,1
184,题目184,1.7899237775,1.3352571473,选项1|选项2|选项3|选项4,0|0|1|0,2,1
185,题目185,1.7971374324,-1.4232422257,选项1|选项2|选项3|选项4,0|0|0|1,2,1
186,题目186,1.6647107963,0.9068778622,选项1|选项2|选项3|选项4,0|1|0|0,2,1
187,题目187,2.0644504006,-1.0207484239,选项1|选项2|选项3|选项4,0|1|0|0,2,1
188,题目188,1.6770922549,0.3508538865,选项1|选项2|选项3|选项4,1|0|0|0,2,1
189,题目189,1.6279605705,-0.9098007601,选项1|选项2|选项3|选项4,0|0|0|1,2,1
190,题目190,1.6719675158,-0.113709568,选项1|选项2|选项3|选项4,0|1|0|0,2,1
191,题目191,2.1073654834,-0.3109254001,选项1|选项2|选项3|选项4,1|0|0|0,2,1
192,题目192,1.9092657202,0.7869931252,选项1|选项2|选项3|选项4,0|0|0|1,2,1
193,题目193,2.1996050671,0.026404203,选项1|选项2|选项3|选项4,1|0|0|0,2,1
194,题目194,2.0182442746,-1.8960312992,选项1|选项2|选项3|选项4,0|0|0|1,2,1
195,题目195,1.8995213941,0.7960364056,选项1|选项2|选项3|选项4,0|0|1|0,2,1
196,题目196,2.3076555264,-0.1026894607,选项1|选项2|选项3|选项4,0|0|1|0,2,1
197,题目197,2.0046006985,-2.2257007181,选项1|选项2|选项3|选项4,0|0|0|1,2,1
198,题目198,2.3073573346,1.2521971104,选项1|选项2|选项3|选项4,0|1|0|0,2,1
199,题目199,2.4783982243,-0.9253011146,选项1|选项2|选项3|选项4,0|0|1|0,3,1
200,题目200,2.4169825716,-0.7831574045,选项1|选项2|选项3|选项4,1|0|0|0,3,1
201,题目201,2.9924939904,0.0231160403,选项1|选项2|选项3|选项4,0|0|0|1,3,1
202,题目202,2.9541196762,-0.8240346729,选项1|选项2|选项3|选项4,1|0|0|0,3,1
203,题目203,2.5731999656,0.0841333536,选项1|选项2|选项3|选项4,0|1|0|0,3,1
204,题目204,2.7164577781,0.0870737426,选项1|选项2|选项3|选项4,0|0|0|1,3,1
205,题目205,2.9792582683,-0.7750732625,选项1|选项2|选项3|选项4,0|0|1|0,3,1
206,题目206,2.6997883447,0.6423907811,选项1|选项2|选项3|选项4,1|0|0|0,3,1
207,题目207,2.9125230406,-0.0347126254,选项1|选项2|选项3|选项4,0|0|1|0,3,1
208,题目208,2.5433442299,-1.9356597992,选项1|选项2|选项3|选项4,1|0|0|0,3,1
209,题目209,2.9230155063,-0.2928022447,选项1|选项2|选项3|选项4,0|1|0|0,3,1
210,题目210,2.6792129903,0.5521429152,选项1|选项2|选项3|选项4,0|1|0|0,3,1
211,题目211,2.609741994,0.3152036865,选项1|选项2|选项3|选项4,0|0|1|0,3,1
212,题目212,2.6284120477,0.0731570065,选项1|选项2|选项3|选项4,1|0|0|0,3,1
213,题目213,2.3742072415,-1.2908101056,选项1|选项2|选项3|选项4,1|0|0|0,3,1
214,题目214,2.502382795,-1.3327736033,选项1|选项2|选项3|选项4,0|1|0|0,3,1
215,题目215,2.9251260317,0.3939372885,选项1|选项2|选项3|选项4,0|0|1|0,3,1
216,题目216,2.7280666232,-0.2439816521,选项1|选项2|选项3|选项4,0|0|0|1,3,1
217,题目217,2.7455601151,0.1452336668,选项1|选项2|选项3|选项4,0|1|0|0,3,1
218,题目218,2.4765481408,0.7750965477,选项1|选项2|选项3|选项4,1|0|0|0,3,1
219,题目219,2.4411636224,0.9220852855,选项1|选项2|选项3|选项4,0|1|0|0,3,1
220,题目220,2.8301607818,0.0940826158,选项1|选项2|选项3|选项4,0|1|0|0,3,1
221,题目221,2.802396954,0.2584027919,选项1|选项2|选项3|选项4,0|1|0|0,3,1
222,题目222,2.4091053491,-0.6578153431,选项1|选项2|选项3|选项4,0|1|0|0,3,1
223,题目223,2.8439918205,-0.5104109467,选项1|选项2|选项3|选项4,0|0|1|0,3,1
224,题目224,2.8955730024,0.0130914814,选项1|选项2|选项3|选项4,0|0|1|0,3,1
225,题目225,2.9282146013,-0.15740554,选项1|选项2|选项3|选项4,0|1|0|0,3,1
226,题目226,2.3345835274,0.7289457609,选项1|选项2|选项3|选项4,0|1|0|0,3,1
227,题目227,2.6322441712,-0.5656212401,选项1|选项2|选项3|选项4,1|0|0|0,3,1
228,题目228,2.3611541929,-0.0306600495,选项1|选项2|选项3|选项4,0|1|0|0,3,1
229,题目229,2.8169303555,-0.2701379851,选项1|选项2|选项3|选项4,0|0|0|1,3,1
230,题目230,2.8343155716,-0.5111165585,选项1|选项2|选项3|选项4,0|1|0|0,3,1
231,题目231,2.9929392941,0.2335360881,选项1|选项2|选项3|选项4,0|0|0|1,3,1
232,题目232,2.7855683637,0.3605322136,选项1|选项2|选项3|选项4,0|0|0|1,3,1
233,题目233,2.761826259,-0.6155863783,选项1|选项2|选项3|选项4,1|0|0|0,3,1
234,题目234,2.3789349857,1.5161118599,选项1|选项2|选项3|选项4,1|0|0|0,3,1
235,题目235,2.95142549,-3.0792108358,选项1|选项2|选项3|选项4,0|0|1|0,3,1
236,题目236,2.5546558665,-0.1111747815,选项1|选项2|选项3|选项4,0|0|1|0,3,1
237,题目237,2.97000923,-0.020806116,选项1|选项2|选项3|选项4,1|0|0|0,3,1
238,题目238,2.790583138,1.1158886497,选项1|选项2|选项3|选项4,0|1|0|0,3,1
239,题目239,2.596076607,2.4143274539,选项1|选项2|选项3|选项4,1|0|0|0,3,1
240,题目240,2.8454333005,-0.4024992084,选项1|选项2|选项3|选项4,0|1|0|0,3,1
241,题目241,2.9892163724,0.59408506,选项1|选项2|选项3|选项4,1|0|0|0,3,1
242,题目242,2.5797116609,-0.1652105344,选项1|选项2|选项3|选项4,0|1|0|0,3,1
243,题目243,2.4354821054,1.2627752767,选项1|选项2|选项3|选项4,1|0|0|0,3,1
244,题目244,2.4689525168,-0.530296439,选项1|选项2|选项3|选项4,0|1|0|0,3,1
245,题目245,2.905010089,0.2138673648,选项1|选项2|选项3|选项4,1|0|0|0,3,1
246,题目246,2.9151373197,1.9380335248,选项1|选项2|选项3|选项4,0|1|0|0,3,1
247,题目247,2.4942756574,-0.8555647976,选项1|选项2|选项3|选项4,0|1|0|0,3,1
248,题目248,2.6142804273,0.2958347643,选项1|选项2|选项3|选项4,0|1|0|0,3,1
249,题目249,2.4747989603,-1.9628653097,选项1|选项2|选项3|选项4,0|1|0|0,3,1
250,题目250,2.7638484836,-0.3026140198,选项1|选项2|选项3|选项4,1|0|0|0,3,1
251,题目251,2.5645990533,0.4382501297,选项1|选项2|选项3|选项4,0|0|0|1,3,1
252,题目252,2.5817261129,0.0334870213,选项1|选项2|选项3|选项4,0|1|0|0,3,1
253,题目253,2.7765854912,0.2313734254,选项1|选项2|选项3|选项4,0|0|1|0,3,1
254,题目254,2.7654100446,0.6571466605,选项1|选项2|选项3|选项4,1|0|0|0,3,1
255,题目255,2.6785539536,-0.1928596619,选项1|选项2|选项3|选项4,0|0|0|1,3,1
256,题目256,2.5984466971,0.1080052327,选项1|选项2|选项3|选项4,0|0|1|0,3,1
257,题目257,2.6948329411,-0.480483631,选项1|选项2|选项3|选项4,1|0|0|0,3,1
258,题目258,2.3312189378,-2.2172981002,选项1|选项2|选项3|选项4,0|1|0|0,3,1
259,题目259,2.8382119512,-0.1575712948,选项1|选项2|选项3|选项4,0|0|0|1,3,1
260,题目260,2.5431287007,0.9319482729,选项1|选项2|选项3|选项4,0|0|0|1,3,1
261,题目261,2.42291766,0.9327395337,选项1|选项2|选项3|选项4,1|0|0|0,3,1
262,题目262,2.9626894258,0.3087353529,选项1|选项2|选项3|选项4,0|1|0|0,3,1
263,题目263,2.6729539641,1.88011396,选项1|选项2|选项3|选项4,1|0|0|0,3,1
264,题目264,2.4090001268,0.4257168661,选项1|选项2|选项3|选项4,0|0|1|0,3,1
265,题目265,2.6592280135,-0.8970866613,选项1|选项2|选项3|选项4,0|1|0|0,3,1
266,题目266,2.7692095166,-0.4846784286,选项1|选项2|选项3|选项4,1|0|0|0,3,1
267,题目267,2.9728776666,1.3535145531,选项1|选项2|选项3|选项4,1|0|0|0,3,1
268,题目268,2.6007511794,0.651269768,选项1|选项2|选项3|选项4,0|1|0|0,3,1
269,题目269,2.3573336842,0.791133153,选项1|选项2|选项3|选项4,1|0|0|0,3,1
270,题目270,2.8195934959,-1.3281234854,选项1|选项2|选项3|选项4,0|0|0|1,3,1
271,题目271,2.8577088679,1.1911587577,选项1|选项2|选项3|选项4,0|0|1|0,3,1
272,题目272,2.3532311621,-1.0537326264,选项1|选项2|选项3|选项4,0|0|1|0,3,1
273,题目273,2.8691255281,-0.5284928297,选项1|选项2|选项3|选项4,1|0|0|0,3,1
274,题目274,2.3878292944,-1.2757313394,选项1|选项2|选项3|选项4,0|0|0|1,3,1
275,题目275,2.4558385728,-0.0454005174,选项1|选项2|选项3|选项4,1|0|0|0,3,1
276,题目276,2.9764107386,-0.6854265788,选项1|选项2|选项3|选项4,0|0|1|0,3,1
277,题目277,2.7307627308,0.4029070926,选项1|选项2|选项3|选项4,0|0|0|1,3,1
278,题目278,2.3425553378,2.3435344111,选项1|选项2|选项3|选项4,0|1|0|0,3,1
279,题目279,2.6485044047,-1.6162552316,选项1|选项2|选项3|选项4,1|0|0|0,3,1
280,题目280,2.4378358675,-0.5742325831,选项1|选项2|选项3|选项4,1|0|0|0,3,1
281,题目281,2.3141342006,1.1423663582,选项1|选项2|选项3|选项4,0|1|0|0,3,1
282,题目282,2.7613520978,-1.0167661267,选项1|选项2|选项3|选项4,0|1|0|0,3,1
283,题目283,2.6136688565,1.1380550079,选项1|选项2|选项3|选项4,0|0|0|1,3,1
284,题目284,2.4962678547,-2.0444239864,选项1|选项2|选项3|选项4,0|1|0|0,3,1
285,题目285,2.5813198916,1.0401137175,选项1|选项2|选项3|选项4,0|0|1|0,3,1
286,题目286,2.949588451,-0.0516375734,选项1|选项2|选项3|选项4,0|0|0|1,3,1
287,题目287,2.5274711999,1.3044346688,选项1|选项2|选项3|选项4,0|0|0|1,3,1
288,题目288,2.6951558201,0.9519270365,选项1|选项2|选项3|选项4,0|0|1|0,3,1
289,题目289,2.7317161672,1.4672171491,选项1|选项2|选项3|选项4,0|1|0|0,3,1
290,题目290,2.4696753193,-2.5642514829,选项1|选项2|选项3|选项4,1|0|0|0,3,1
